start...
Epoch: 1 / 3000, Score: -1300,  block: 22,  Reward: -11.4 Cleared lines: 0
Epoch: 1048 / 3000, Score: -1300,  block: 24,  Reward: -10.1 Cleared lines: 0
Epoch: 1049 / 3000, Score: -1300,  block: 25,  Reward: -8.5 Cleared lines: 0
Epoch: 1050 / 3000, Score: -1300,  block: 31,  Reward: -12.2 Cleared lines: 0
Epoch: 1051 / 3000, Score: -1100,  block: 32,  Reward: -12.6 Cleared lines: 2
Epoch: 1052 / 3000, Score: -1300,  block: 22,  Reward: -8.9 Cleared lines: 0
Epoch: 1053 / 3000, Score: -1300,  block: 35,  Reward: -12.6 Cleared lines: 0
Epoch: 1054 / 3000, Score: -1300,  block: 23,  Reward: -7.1 Cleared lines: 0
Epoch: 1055 / 3000, Score: -1300,  block: 33,  Reward: -13.8 Cleared lines: 0
Epoch: 1056 / 3000, Score: -1300,  block: 30,  Reward: -9.6 Cleared lines: 0
Epoch: 1057 / 3000, Score: -1300,  block: 33,  Reward: -14.3 Cleared lines: 0
Epoch: 1058 / 3000, Score: -1200,  block: 35,  Reward: -13.0 Cleared lines: 1
Epoch: 1059 / 3000, Score: -1300,  block: 31,  Reward: -12.7 Cleared lines: 0
Epoch: 1060 / 3000, Score: -1300,  block: 31,  Reward: -10.6 Cleared lines: 0
Epoch: 1061 / 3000, Score: -1300,  block: 25,  Reward: -11.0 Cleared lines: 0
Epoch: 1062 / 3000, Score: -1300,  block: 29,  Reward: -18.1 Cleared lines: 0
Epoch: 1063 / 3000, Score: -1300,  block: 31,  Reward: -12.8 Cleared lines: 0
Epoch: 1064 / 3000, Score: -1300,  block: 30,  Reward: -10.1 Cleared lines: 0
Epoch: 1065 / 3000, Score: -1100,  block: 35,  Reward: -10.6 Cleared lines: 2
Epoch: 1066 / 3000, Score: -1300,  block: 35,  Reward: -12.8 Cleared lines: 0
Epoch: 1067 / 3000, Score: -1300,  block: 36,  Reward: -15.0 Cleared lines: 0
Epoch: 1068 / 3000, Score: -1300,  block: 28,  Reward: -14.3 Cleared lines: 0
Epoch: 1069 / 3000, Score: -1300,  block: 28,  Reward: -11.7 Cleared lines: 0
Epoch: 1070 / 3000, Score: -1200,  block: 36,  Reward: -15.0 Cleared lines: 1
Epoch: 1071 / 3000, Score: -1300,  block: 28,  Reward: -8.6 Cleared lines: 0
Epoch: 1072 / 3000, Score: -1300,  block: 34,  Reward: -9.6 Cleared lines: 0
Epoch: 1073 / 3000, Score: -1300,  block: 22,  Reward: -4.7 Cleared lines: 0
Epoch: 1074 / 3000, Score: -1300,  block: 38,  Reward: -12.2 Cleared lines: 0
Epoch: 1075 / 3000, Score: -1200,  block: 32,  Reward: -12.6 Cleared lines: 1
Epoch: 1076 / 3000, Score: -1300,  block: 32,  Reward: -13.6 Cleared lines: 0
Epoch: 1077 / 3000, Score: -1300,  block: 24,  Reward: -10.8 Cleared lines: 0
Epoch: 1078 / 3000, Score: -1300,  block: 35,  Reward: -14.0 Cleared lines: 0
Epoch: 1079 / 3000, Score: -1300,  block: 23,  Reward: -6.8 Cleared lines: 0
Epoch: 1080 / 3000, Score: -1300,  block: 27,  Reward: -9.4 Cleared lines: 0
Epoch: 1081 / 3000, Score: -1300,  block: 23,  Reward: -11.6 Cleared lines: 0
Epoch: 1082 / 3000, Score: -1200,  block: 35,  Reward: -13.4 Cleared lines: 1
Epoch: 1083 / 3000, Score: -1200,  block: 32,  Reward: -8.9 Cleared lines: 1
Epoch: 1084 / 3000, Score: -1300,  block: 29,  Reward: -11.3 Cleared lines: 0
Epoch: 1085 / 3000, Score: -1100,  block: 31,  Reward: -12.1 Cleared lines: 2
Epoch: 1086 / 3000, Score: -1300,  block: 31,  Reward: -10.5 Cleared lines: 0
Epoch: 1087 / 3000, Score: -1100,  block: 35,  Reward: -10.4 Cleared lines: 2
Epoch: 1088 / 3000, Score: -1300,  block: 29,  Reward: -10.1 Cleared lines: 0
Epoch: 1089 / 3000, Score: -1200,  block: 35,  Reward: -11.0 Cleared lines: 1
Epoch: 1090 / 3000, Score: -1300,  block: 20,  Reward: -6.8 Cleared lines: 0
Epoch: 1091 / 3000, Score: -1300,  block: 32,  Reward: -11.8 Cleared lines: 0
Epoch: 1092 / 3000, Score: -1300,  block: 27,  Reward: -13.6 Cleared lines: 0
Epoch: 1093 / 3000, Score: -1300,  block: 24,  Reward: -10.6 Cleared lines: 0
Epoch: 1094 / 3000, Score: -1300,  block: 25,  Reward: -9.9 Cleared lines: 0
Epoch: 1095 / 3000, Score: -1300,  block: 25,  Reward: -7.7 Cleared lines: 0
Epoch: 1096 / 3000, Score: -1300,  block: 27,  Reward: -10.7 Cleared lines: 0
Epoch: 1097 / 3000, Score: -1300,  block: 33,  Reward: -15.1 Cleared lines: 0
Epoch: 1098 / 3000, Score: -1200,  block: 35,  Reward: -12.0 Cleared lines: 1
Epoch: 1099 / 3000, Score: -1300,  block: 32,  Reward: -14.5 Cleared lines: 0
Epoch: 1100 / 3000, Score: -1100,  block: 38,  Reward: -13.5 Cleared lines: 2
Epoch: 1101 / 3000, Score: -1300,  block: 35,  Reward: -10.5 Cleared lines: 0
Epoch: 1102 / 3000, Score: -1300,  block: 33,  Reward: -14.3 Cleared lines: 0
Epoch: 1103 / 3000, Score: -1300,  block: 21,  Reward: -6.8 Cleared lines: 0
Epoch: 1104 / 3000, Score: -1200,  block: 33,  Reward: -12.0 Cleared lines: 1
Epoch: 1105 / 3000, Score: -1300,  block: 34,  Reward: -9.3 Cleared lines: 0
Epoch: 1106 / 3000, Score: -1300,  block: 26,  Reward: -10.0 Cleared lines: 0
Epoch: 1107 / 3000, Score: -1300,  block: 26,  Reward: -7.6 Cleared lines: 0
Epoch: 1108 / 3000, Score: -1300,  block: 23,  Reward: -7.4 Cleared lines: 0
Epoch: 1109 / 3000, Score: -1300,  block: 29,  Reward: -10.3 Cleared lines: 0
Epoch: 1110 / 3000, Score: -1300,  block: 30,  Reward: -9.4 Cleared lines: 0
Epoch: 1111 / 3000, Score: -1300,  block: 16,  Reward: -7.3 Cleared lines: 0
Epoch: 1112 / 3000, Score: -1300,  block: 25,  Reward: -6.7 Cleared lines: 0
Epoch: 1113 / 3000, Score: -1200,  block: 26,  Reward: -17.5 Cleared lines: 1
Epoch: 1114 / 3000, Score: -1300,  block: 32,  Reward: -13.4 Cleared lines: 0
Epoch: 1115 / 3000, Score: -1300,  block: 29,  Reward: -9.1 Cleared lines: 0
Epoch: 1116 / 3000, Score: -1000,  block: 28,  Reward: -10.5 Cleared lines: 3
Epoch: 1117 / 3000, Score: -1300,  block: 30,  Reward: -11.5 Cleared lines: 0
Epoch: 1118 / 3000, Score: -1300,  block: 30,  Reward: -10.8 Cleared lines: 0
Epoch: 1119 / 3000, Score: -1300,  block: 23,  Reward: -11.8 Cleared lines: 0
Epoch: 1120 / 3000, Score: -1300,  block: 30,  Reward: -12.7 Cleared lines: 0
Epoch: 1121 / 3000, Score: -1200,  block: 39,  Reward: -16.8 Cleared lines: 1
Epoch: 1122 / 3000, Score: -1300,  block: 31,  Reward: -9.4 Cleared lines: 0
Epoch: 1123 / 3000, Score: -1300,  block: 27,  Reward: -7.0 Cleared lines: 0
Epoch: 1124 / 3000, Score: -1300,  block: 29,  Reward: -7.3 Cleared lines: 0
Epoch: 1125 / 3000, Score: -1300,  block: 28,  Reward: -11.3 Cleared lines: 0
Epoch: 1126 / 3000, Score: -1300,  block: 27,  Reward: -9.9 Cleared lines: 0
Epoch: 1127 / 3000, Score: -1300,  block: 32,  Reward: -8.7 Cleared lines: 0
Epoch: 1128 / 3000, Score: -1200,  block: 37,  Reward: -15.1 Cleared lines: 1
Epoch: 1129 / 3000, Score: -1200,  block: 27,  Reward: -8.6 Cleared lines: 1
Epoch: 1130 / 3000, Score: -1000,  block: 34,  Reward: -9.6 Cleared lines: 2
Epoch: 1131 / 3000, Score: -1200,  block: 32,  Reward: -9.6 Cleared lines: 1
Epoch: 1132 / 3000, Score: -1300,  block: 29,  Reward: -8.0 Cleared lines: 0
Epoch: 1133 / 3000, Score: -1300,  block: 19,  Reward: -7.8 Cleared lines: 0
Epoch: 1134 / 3000, Score: -1300,  block: 27,  Reward: -10.3 Cleared lines: 0
Epoch: 1135 / 3000, Score: -1300,  block: 32,  Reward: -15.1 Cleared lines: 0
Epoch: 1136 / 3000, Score: -1300,  block: 31,  Reward: -11.2 Cleared lines: 0
Epoch: 1137 / 3000, Score: -1300,  block: 27,  Reward: -13.3 Cleared lines: 0
Epoch: 1138 / 3000, Score: -1300,  block: 32,  Reward: -9.4 Cleared lines: 0
Epoch: 1139 / 3000, Score: -1300,  block: 33,  Reward: -8.9 Cleared lines: 0
Epoch: 1140 / 3000, Score: -1300,  block: 32,  Reward: -13.5 Cleared lines: 0
Epoch: 1141 / 3000, Score: -1300,  block: 25,  Reward: -9.8 Cleared lines: 0
Epoch: 1142 / 3000, Score: -1300,  block: 29,  Reward: -10.7 Cleared lines: 0
Epoch: 1143 / 3000, Score: -1300,  block: 30,  Reward: -13.0 Cleared lines: 0
Epoch: 1144 / 3000, Score: -1300,  block: 29,  Reward: -13.5 Cleared lines: 0
Epoch: 1145 / 3000, Score: -1300,  block: 24,  Reward: -6.2 Cleared lines: 0
Epoch: 1146 / 3000, Score: -1200,  block: 40,  Reward: -13.7 Cleared lines: 1
Epoch: 1147 / 3000, Score: -1100,  block: 36,  Reward: -11.3 Cleared lines: 2
Epoch: 1148 / 3000, Score: -1300,  block: 36,  Reward: -14.8 Cleared lines: 0
Epoch: 1149 / 3000, Score: -1300,  block: 26,  Reward: -10.4 Cleared lines: 0
Epoch: 1150 / 3000, Score: -1300,  block: 32,  Reward: -13.1 Cleared lines: 0
Epoch: 1151 / 3000, Score: -1300,  block: 31,  Reward: -13.4 Cleared lines: 0
Epoch: 1152 / 3000, Score: -1300,  block: 28,  Reward: -9.2 Cleared lines: 0
Epoch: 1153 / 3000, Score: -1300,  block: 27,  Reward: -9.4 Cleared lines: 0
Epoch: 1154 / 3000, Score: -1300,  block: 36,  Reward: -12.7 Cleared lines: 0
Epoch: 1155 / 3000, Score: -1000,  block: 37,  Reward: -13.4 Cleared lines: 3
Epoch: 1156 / 3000, Score: -1300,  block: 18,  Reward: -7.3 Cleared lines: 0
Epoch: 1157 / 3000, Score: -1300,  block: 30,  Reward: -11.2 Cleared lines: 0
Epoch: 1158 / 3000, Score: -1300,  block: 31,  Reward: -10.9 Cleared lines: 0
Epoch: 1159 / 3000, Score: -1300,  block: 29,  Reward: -9.8 Cleared lines: 0
Epoch: 1160 / 3000, Score: -1300,  block: 29,  Reward: -14.5 Cleared lines: 0
Epoch: 1161 / 3000, Score: -1200,  block: 31,  Reward: -10.2 Cleared lines: 1
Epoch: 1162 / 3000, Score: -1200,  block: 31,  Reward: -10.7 Cleared lines: 1
Epoch: 1163 / 3000, Score: -900,  block: 45,  Reward: -14.0 Cleared lines: 3
Epoch: 1164 / 3000, Score: -1300,  block: 26,  Reward: -10.7 Cleared lines: 0
Epoch: 1165 / 3000, Score: -1300,  block: 25,  Reward: -11.9 Cleared lines: 0
Epoch: 1166 / 3000, Score: -1300,  block: 35,  Reward: -11.6 Cleared lines: 0
Epoch: 1167 / 3000, Score: -1300,  block: 24,  Reward: -11.3 Cleared lines: 0
Epoch: 1168 / 3000, Score: -1300,  block: 30,  Reward: -10.4 Cleared lines: 0
Epoch: 1169 / 3000, Score: -1300,  block: 30,  Reward: -10.3 Cleared lines: 0
Epoch: 1170 / 3000, Score: -1300,  block: 25,  Reward: -8.3 Cleared lines: 0
Epoch: 1171 / 3000, Score: -1300,  block: 38,  Reward: -15.5 Cleared lines: 0
Epoch: 1172 / 3000, Score: -1300,  block: 24,  Reward: -11.3 Cleared lines: 0
Epoch: 1173 / 3000, Score: -1200,  block: 32,  Reward: -9.7 Cleared lines: 1
Epoch: 1174 / 3000, Score: -1300,  block: 32,  Reward: -12.1 Cleared lines: 0
Epoch: 1175 / 3000, Score: -1300,  block: 27,  Reward: -9.7 Cleared lines: 0
Epoch: 1176 / 3000, Score: -1300,  block: 34,  Reward: -11.3 Cleared lines: 0
Epoch: 1177 / 3000, Score: -1300,  block: 32,  Reward: -12.3 Cleared lines: 0
Epoch: 1178 / 3000, Score: -900,  block: 32,  Reward: -12.4 Cleared lines: 4
Epoch: 1179 / 3000, Score: -1300,  block: 34,  Reward: -11.6 Cleared lines: 0
Epoch: 1180 / 3000, Score: -1300,  block: 30,  Reward: -12.2 Cleared lines: 0
Epoch: 1181 / 3000, Score: -1100,  block: 35,  Reward: -14.2 Cleared lines: 2
Epoch: 1182 / 3000, Score: -1300,  block: 27,  Reward: -12.8 Cleared lines: 0
Epoch: 1183 / 3000, Score: -1300,  block: 37,  Reward: -12.1 Cleared lines: 0
Epoch: 1184 / 3000, Score: -1300,  block: 33,  Reward: -10.9 Cleared lines: 0
Epoch: 1185 / 3000, Score: -1300,  block: 32,  Reward: -13.7 Cleared lines: 0
Epoch: 1186 / 3000, Score: -1200,  block: 36,  Reward: -9.6 Cleared lines: 1
Epoch: 1187 / 3000, Score: -1300,  block: 37,  Reward: -12.4 Cleared lines: 0
Epoch: 1188 / 3000, Score: -1300,  block: 27,  Reward: -11.0 Cleared lines: 0
Epoch: 1189 / 3000, Score: -1300,  block: 30,  Reward: -12.7 Cleared lines: 0
Epoch: 1190 / 3000, Score: -1300,  block: 27,  Reward: -13.0 Cleared lines: 0
Epoch: 1191 / 3000, Score: -1200,  block: 40,  Reward: -12.5 Cleared lines: 1
Epoch: 1192 / 3000, Score: -1300,  block: 34,  Reward: -9.9 Cleared lines: 0
Epoch: 1193 / 3000, Score: -1300,  block: 26,  Reward: -10.0 Cleared lines: 0
Epoch: 1194 / 3000, Score: -1300,  block: 29,  Reward: -12.3 Cleared lines: 0
Epoch: 1195 / 3000, Score: -1200,  block: 25,  Reward: -5.3 Cleared lines: 1
Epoch: 1196 / 3000, Score: -1300,  block: 28,  Reward: -14.9 Cleared lines: 0
Epoch: 1197 / 3000, Score: -1300,  block: 33,  Reward: -11.2 Cleared lines: 0
Epoch: 1198 / 3000, Score: -1200,  block: 39,  Reward: -15.3 Cleared lines: 1
Epoch: 1199 / 3000, Score: -1200,  block: 41,  Reward: -15.1 Cleared lines: 1
Epoch: 1200 / 3000, Score: -1300,  block: 31,  Reward: -10.7 Cleared lines: 0
Epoch: 1201 / 3000, Score: -1200,  block: 37,  Reward: -10.9 Cleared lines: 1
Epoch: 1202 / 3000, Score: -1300,  block: 36,  Reward: -10.5 Cleared lines: 0
Epoch: 1203 / 3000, Score: -1300,  block: 31,  Reward: -10.2 Cleared lines: 0
Epoch: 1204 / 3000, Score: -1300,  block: 24,  Reward: -8.9 Cleared lines: 0
Epoch: 1205 / 3000, Score: -1300,  block: 35,  Reward: -13.7 Cleared lines: 0
Epoch: 1206 / 3000, Score: -1300,  block: 31,  Reward: -10.0 Cleared lines: 0
Epoch: 1207 / 3000, Score: -1200,  block: 35,  Reward: -15.7 Cleared lines: 1
Epoch: 1208 / 3000, Score: -1300,  block: 27,  Reward: -9.7 Cleared lines: 0
Epoch: 1209 / 3000, Score: -1300,  block: 29,  Reward: -8.8 Cleared lines: 0
Epoch: 1210 / 3000, Score: -1200,  block: 31,  Reward: -10.9 Cleared lines: 1
Epoch: 1211 / 3000, Score: -1300,  block: 31,  Reward: -14.1 Cleared lines: 0
Epoch: 1212 / 3000, Score: -1300,  block: 30,  Reward: -14.0 Cleared lines: 0
Epoch: 1213 / 3000, Score: -1200,  block: 38,  Reward: -14.8 Cleared lines: 1
Epoch: 1214 / 3000, Score: -1300,  block: 27,  Reward: -11.6 Cleared lines: 0
Epoch: 1215 / 3000, Score: -1300,  block: 37,  Reward: -11.3 Cleared lines: 0
Epoch: 1216 / 3000, Score: -1300,  block: 26,  Reward: -10.9 Cleared lines: 0
Epoch: 1217 / 3000, Score: -1200,  block: 38,  Reward: -13.5 Cleared lines: 1
Epoch: 1218 / 3000, Score: -1300,  block: 25,  Reward: -9.8 Cleared lines: 0
Epoch: 1219 / 3000, Score: -1300,  block: 35,  Reward: -12.4 Cleared lines: 0
Epoch: 1220 / 3000, Score: -1300,  block: 33,  Reward: -14.1 Cleared lines: 0
Epoch: 1221 / 3000, Score: -1000,  block: 30,  Reward: -8.6 Cleared lines: 2
Epoch: 1222 / 3000, Score: -1300,  block: 28,  Reward: -8.4 Cleared lines: 0
Epoch: 1223 / 3000, Score: -1300,  block: 34,  Reward: -9.4 Cleared lines: 0
Epoch: 1224 / 3000, Score: -1300,  block: 28,  Reward: -10.3 Cleared lines: 0
Epoch: 1225 / 3000, Score: -1200,  block: 37,  Reward: -14.1 Cleared lines: 1
Epoch: 1226 / 3000, Score: -1300,  block: 32,  Reward: -15.9 Cleared lines: 0
Epoch: 1227 / 3000, Score: -1300,  block: 31,  Reward: -10.8 Cleared lines: 0
Epoch: 1228 / 3000, Score: -1300,  block: 23,  Reward: -11.4 Cleared lines: 0
Epoch: 1229 / 3000, Score: -1300,  block: 24,  Reward: -10.1 Cleared lines: 0
Epoch: 1230 / 3000, Score: -1300,  block: 31,  Reward: -11.2 Cleared lines: 0
Epoch: 1231 / 3000, Score: -1300,  block: 29,  Reward: -10.8 Cleared lines: 0
Epoch: 1232 / 3000, Score: -1300,  block: 32,  Reward: -10.5 Cleared lines: 0
Epoch: 1233 / 3000, Score: -1200,  block: 36,  Reward: -13.9 Cleared lines: 1
Epoch: 1234 / 3000, Score: -1200,  block: 25,  Reward: -10.6 Cleared lines: 1
Epoch: 1235 / 3000, Score: -1300,  block: 26,  Reward: -11.0 Cleared lines: 0
Epoch: 1236 / 3000, Score: -1300,  block: 24,  Reward: -9.8 Cleared lines: 0
Epoch: 1237 / 3000, Score: -1300,  block: 29,  Reward: -13.1 Cleared lines: 0
Epoch: 1238 / 3000, Score: -1300,  block: 30,  Reward: -12.0 Cleared lines: 0
Epoch: 1239 / 3000, Score: -1300,  block: 30,  Reward: -11.1 Cleared lines: 0
Epoch: 1240 / 3000, Score: -1300,  block: 28,  Reward: -10.2 Cleared lines: 0
Epoch: 1241 / 3000, Score: -1300,  block: 29,  Reward: -11.4 Cleared lines: 0
Epoch: 1242 / 3000, Score: -1300,  block: 30,  Reward: -10.4 Cleared lines: 0
Epoch: 1243 / 3000, Score: -1200,  block: 25,  Reward: -7.8 Cleared lines: 1
Epoch: 1244 / 3000, Score: -1300,  block: 29,  Reward: -12.4 Cleared lines: 0
Epoch: 1245 / 3000, Score: -1300,  block: 15,  Reward: -6.7 Cleared lines: 0
Epoch: 1246 / 3000, Score: -1200,  block: 39,  Reward: -11.7 Cleared lines: 1
Epoch: 1247 / 3000, Score: -1200,  block: 33,  Reward: -12.0 Cleared lines: 1
Epoch: 1248 / 3000, Score: -1200,  block: 37,  Reward: -8.8 Cleared lines: 1
Epoch: 1249 / 3000, Score: -1200,  block: 35,  Reward: -11.2 Cleared lines: 1
Epoch: 1250 / 3000, Score: -1300,  block: 36,  Reward: -11.2 Cleared lines: 0
Epoch: 1251 / 3000, Score: -1300,  block: 33,  Reward: -13.4 Cleared lines: 0
Epoch: 1252 / 3000, Score: -1300,  block: 28,  Reward: -8.6 Cleared lines: 0
Epoch: 1253 / 3000, Score: -1300,  block: 32,  Reward: -12.1 Cleared lines: 0
Epoch: 1254 / 3000, Score: -1200,  block: 37,  Reward: -11.1 Cleared lines: 1
Epoch: 1255 / 3000, Score: -1300,  block: 36,  Reward: -12.3 Cleared lines: 0
Epoch: 1256 / 3000, Score: -1300,  block: 27,  Reward: -13.6 Cleared lines: 0
Epoch: 1257 / 3000, Score: -1200,  block: 35,  Reward: -10.8 Cleared lines: 1
Epoch: 1258 / 3000, Score: -1300,  block: 33,  Reward: -14.0 Cleared lines: 0
Epoch: 1259 / 3000, Score: -1300,  block: 37,  Reward: -11.5 Cleared lines: 0
Epoch: 1260 / 3000, Score: -1300,  block: 33,  Reward: -14.6 Cleared lines: 0
Epoch: 1261 / 3000, Score: -1300,  block: 34,  Reward: -13.7 Cleared lines: 0
Epoch: 1262 / 3000, Score: -1300,  block: 20,  Reward: -6.7 Cleared lines: 0
Epoch: 1263 / 3000, Score: -1200,  block: 38,  Reward: -11.7 Cleared lines: 1
Epoch: 1264 / 3000, Score: -1300,  block: 30,  Reward: -8.5 Cleared lines: 0
Epoch: 1265 / 3000, Score: -1200,  block: 28,  Reward: -9.1 Cleared lines: 1
Epoch: 1266 / 3000, Score: -1300,  block: 34,  Reward: -11.9 Cleared lines: 0
Epoch: 1267 / 3000, Score: -1100,  block: 38,  Reward: -12.2 Cleared lines: 2
Epoch: 1268 / 3000, Score: -1300,  block: 30,  Reward: -8.3 Cleared lines: 0
Epoch: 1269 / 3000, Score: -1300,  block: 30,  Reward: -16.4 Cleared lines: 0
Epoch: 1270 / 3000, Score: -1300,  block: 24,  Reward: -7.1 Cleared lines: 0
Epoch: 1271 / 3000, Score: -1300,  block: 22,  Reward: -5.5 Cleared lines: 0
Epoch: 1272 / 3000, Score: -1200,  block: 30,  Reward: -10.3 Cleared lines: 1
Epoch: 1273 / 3000, Score: -1300,  block: 33,  Reward: -7.7 Cleared lines: 0
Epoch: 1274 / 3000, Score: -1300,  block: 27,  Reward: -10.3 Cleared lines: 0
Epoch: 1275 / 3000, Score: -1300,  block: 25,  Reward: -8.5 Cleared lines: 0
Epoch: 1276 / 3000, Score: -1300,  block: 30,  Reward: -6.5 Cleared lines: 0
Epoch: 1277 / 3000, Score: -1300,  block: 32,  Reward: -11.9 Cleared lines: 0
Epoch: 1278 / 3000, Score: -1300,  block: 32,  Reward: -10.0 Cleared lines: 0
Epoch: 1279 / 3000, Score: -1300,  block: 34,  Reward: -15.9 Cleared lines: 0
Epoch: 1280 / 3000, Score: -1200,  block: 31,  Reward: -13.3 Cleared lines: 1
Epoch: 1281 / 3000, Score: -1300,  block: 33,  Reward: -8.5 Cleared lines: 0
Epoch: 1282 / 3000, Score: -1300,  block: 36,  Reward: -10.6 Cleared lines: 0
Epoch: 1283 / 3000, Score: -1300,  block: 27,  Reward: -11.7 Cleared lines: 0
Epoch: 1284 / 3000, Score: -1300,  block: 32,  Reward: -15.4 Cleared lines: 0
Epoch: 1285 / 3000, Score: -1300,  block: 30,  Reward: -11.8 Cleared lines: 0
Epoch: 1286 / 3000, Score: -1200,  block: 34,  Reward: -10.2 Cleared lines: 1
Epoch: 1287 / 3000, Score: -1300,  block: 39,  Reward: -17.0 Cleared lines: 0
Epoch: 1288 / 3000, Score: -1300,  block: 31,  Reward: -12.0 Cleared lines: 0
Epoch: 1289 / 3000, Score: -1300,  block: 32,  Reward: -12.6 Cleared lines: 0
Epoch: 1290 / 3000, Score: -1200,  block: 35,  Reward: -11.7 Cleared lines: 1
Epoch: 1291 / 3000, Score: -1300,  block: 37,  Reward: -11.3 Cleared lines: 0
Epoch: 1292 / 3000, Score: -1300,  block: 30,  Reward: -12.7 Cleared lines: 0
Epoch: 1293 / 3000, Score: -1300,  block: 32,  Reward: -9.1 Cleared lines: 0
Epoch: 1294 / 3000, Score: -1300,  block: 27,  Reward: -9.3 Cleared lines: 0
Epoch: 1295 / 3000, Score: -1300,  block: 38,  Reward: -11.4 Cleared lines: 0
Epoch: 1296 / 3000, Score: -1300,  block: 29,  Reward: -10.7 Cleared lines: 0
Epoch: 1297 / 3000, Score: -1200,  block: 35,  Reward: -14.2 Cleared lines: 1
Epoch: 1298 / 3000, Score: -1300,  block: 27,  Reward: -8.9 Cleared lines: 0
Epoch: 1299 / 3000, Score: -1300,  block: 33,  Reward: -9.2 Cleared lines: 0
Epoch: 1300 / 3000, Score: -1100,  block: 30,  Reward: -7.8 Cleared lines: 2
Epoch: 1301 / 3000, Score: -1300,  block: 29,  Reward: -11.9 Cleared lines: 0
Epoch: 1302 / 3000, Score: -1300,  block: 27,  Reward: -9.7 Cleared lines: 0
Epoch: 1303 / 3000, Score: -1300,  block: 29,  Reward: -10.2 Cleared lines: 0
Epoch: 1304 / 3000, Score: -1200,  block: 34,  Reward: -11.0 Cleared lines: 1
Epoch: 1305 / 3000, Score: -1300,  block: 19,  Reward: -9.7 Cleared lines: 0
Epoch: 1306 / 3000, Score: -1300,  block: 32,  Reward: -15.5 Cleared lines: 0
Epoch: 1307 / 3000, Score: -1300,  block: 29,  Reward: -14.4 Cleared lines: 0
Epoch: 1308 / 3000, Score: -1300,  block: 34,  Reward: -11.6 Cleared lines: 0
Epoch: 1309 / 3000, Score: -1300,  block: 33,  Reward: -12.0 Cleared lines: 0
Epoch: 1310 / 3000, Score: -1300,  block: 31,  Reward: -11.1 Cleared lines: 0
Epoch: 1311 / 3000, Score: -1300,  block: 33,  Reward: -13.0 Cleared lines: 0
Epoch: 1312 / 3000, Score: -1300,  block: 30,  Reward: -10.2 Cleared lines: 0
Epoch: 1313 / 3000, Score: -1200,  block: 32,  Reward: -8.3 Cleared lines: 1
Epoch: 1314 / 3000, Score: -1300,  block: 26,  Reward: -9.4 Cleared lines: 0
Epoch: 1315 / 3000, Score: -1200,  block: 27,  Reward: -9.2 Cleared lines: 1
Epoch: 1316 / 3000, Score: -1300,  block: 20,  Reward: -5.6 Cleared lines: 0
Epoch: 1317 / 3000, Score: -900,  block: 34,  Reward: -13.2 Cleared lines: 4
Epoch: 1318 / 3000, Score: -1300,  block: 30,  Reward: -16.8 Cleared lines: 0
Epoch: 1319 / 3000, Score: -1300,  block: 22,  Reward: -5.8 Cleared lines: 0
Epoch: 1320 / 3000, Score: -1200,  block: 38,  Reward: -12.3 Cleared lines: 1
Epoch: 1321 / 3000, Score: -1200,  block: 32,  Reward: -8.4 Cleared lines: 1
Epoch: 1322 / 3000, Score: -1300,  block: 22,  Reward: -5.8 Cleared lines: 0
Epoch: 1323 / 3000, Score: -1300,  block: 34,  Reward: -11.5 Cleared lines: 0
Epoch: 1324 / 3000, Score: -1300,  block: 30,  Reward: -9.9 Cleared lines: 0
Epoch: 1325 / 3000, Score: -1200,  block: 35,  Reward: -7.7 Cleared lines: 1
Epoch: 1326 / 3000, Score: -1300,  block: 24,  Reward: -10.4 Cleared lines: 0
Epoch: 1327 / 3000, Score: -1300,  block: 29,  Reward: -13.1 Cleared lines: 0
Epoch: 1328 / 3000, Score: -1000,  block: 37,  Reward: -15.3 Cleared lines: 3
